ID,VD4020,VD4035
4414,1320,40
4415,3500,40
4416,2000,44
4418,600,30
4419,600,30
4422,1500,40
4426,1500,44
4430,2000,40
4434,1323,44
4435,1323,44
4439,103,10
4440,2400,46
4442,4000,42
4445,1600,10
4446,500,5
4450,1500,40
4455,1300,52
4460,1500,30
4461,150,6
4464,4000,72
4468,700,30
4469,3500,25
4471,150,14
4472,1350,30
4474,300,10
4485,2500,40
4487,2000,40
4488,3000,40
4489,2000,40
4490,2000,40
4495,1320,40
4496,1320,44
4498,2500,40
4499,1700,40
4501,2500,36
4502,3000,40
4505,2000,44
4511,1320,13
4515,1700,40
4517,1320,40
4523,1600,44
4524,2200,35
4525,2800,44
4531,1320,40
4532,1500,40
4537,1400,40
4540,200,10
4541,200,20
4544,2300,30
4546,1320,48
4549,2500,40
4552,5000,40
4553,5000,40
4556,1200,50
4559,5000,20
4564,1323,40
4565,2700,40
4566,1500,44
4567,2700,44
4569,7500,40
4570,7500,40
4571,10000,48
4576,21000,30
4585,1320,40
4586,1320,44
4591,400,30
4592,1320,48
4595,1200,40
4596,1200,40
4606,1300,40
4607,1320,40
4610,1500,40
4612,1320,40
4614,1500,40
4615,1500,40
4617,2200,40
4625,1500,40
4626,1600,40
4628,2200,40
4629,1320,30
4630,1320,30
4636,2000,40
4640,1300,40
4642,1800,40
4643,1400,40
4644,1400,40
4647,2000,40
4649,1500,30
4651,1320,40
4654,1800,40
4655,3000,20
4658,800,40
4660,1320,40
4661,5000,44
4663,2000,40
4666,3000,40
4667,1320,40
4669,1320,40
4670,2000,44
4671,1320,40
4672,2400,44
4673,3000,36
4677,5000,40
4680,3500,40
4683,1320,36
4684,2000,40
4686,1320,40
4687,4000,28
4691,1500,30
4693,2000,40
4696,0,40
4700,1800,44
4703,2500,40
4704,2000,40
4707,100,32
4710,0,0
4714,6200,55
4719,800,16
4722,0,3
4725,1250,38
4727,4000,42
4731,1500,42
4733,3500,10
4734,2000,40
4735,1500,48
4738,150,10
4740,1800,24
4745,1320,40
4747,1320,40
4751,3000,40
4763,2500,40
4768,2500,40
4770,3000,8
4771,2000,8
4773,1320,40
4774,3500,40
4775,2000,44
4780,3300,44
4782,1320,44
4783,2000,8
4784,800,8
4788,1320,44
4791,2000,36
4792,4000,40
4793,1600,40
4798,1000,44
4799,600,40
4803,1320,30
4806,2000,40
4807,1400,44
4808,2000,40
4809,2000,44
4812,1800,44
4815,1320,40
4816,1320,40
4823,900,30
4825,2100,15
4826,2000,40
4827,1000,16
4828,600,15
4832,3000,15
4835,2000,15
4837,2200,15
4840,2500,14
4845,1660,10
4846,600,20
4851,2000,56
4855,2000,40
4858,1500,40
4861,1400,44
4872,2200,44
4873,300,24
4876,700,40
4877,1320,0
4885,2200,40
4894,600,44
4898,2500,44
4899,1400,44
4906,1320,40
4907,2000,40
4909,1500,40
4912,1600,44
4916,1320,40
4917,1320,40
4918,1320,30
4919,1500,44
4921,1500,30
4922,1500,40
4924,2000,44
4927,2500,40
4930,3200,40
4933,3000,40
4934,1320,40
4935,1320,40
4941,2500,40
4945,2100,40
4948,3300,48
4949,1200,48
4953,3500,40
4954,2500,40
4957,1900,48
4959,1000,40
4964,1300,40
4967,4000,40
4968,2500,48
4969,3000,44
4972,1400,44
4975,3200,44
4976,4000,40
4978,4000,44
4979,8000,44
4982,1400,44
4985,16000,44
4987,5000,44
4988,2200,44
4992,2700,44
4993,4000,44
4994,1500,44
4995,2200,44
4996,3200,40
5000,5000,44
5003,2800,44
5008,5000,40
5012,1700,40
5013,3500,44
5014,1320,30
5016,2000,44
5018,800,40
5021,1320,40
5023,1320,44
5024,2000,40
5028,400,30
5029,800,40
5032,1320,44
5035,1600,40
5037,1320,44
5039,3000,44
5040,1500,44
5041,3000,44
5043,1320,44
5046,1320,44
5047,1500,44
5048,1800,44
5049,2000,38
5050,3000,30
5053,3300,36
5054,2500,44
5057,2200,40
5061,3800,36
5063,4000,40
5064,3000,40
5067,3000,40
5075,1000,44
5076,200,16
5078,3500,36
5080,4000,70
5087,4500,70
5090,1000,20
5093,4000,48
5095,3200,44
5096,2200,44
5100,4000,44
5101,1400,44
5102,2000,30
5107,1320,48
5108,1800,44
5110,3200,40
5111,3200,40
5113,3000,44
5114,3000,44
5115,2500,40
5118,1700,40
5119,4000,40
5124,3000,40
5125,4000,40
5127,900,26
5135,15000,44
5148,1700,40
5149,1700,40
5150,1320,40
5153,7000,40
5154,5000,40
5155,1320,40
5156,1320,40
5158,1320,40
5162,1320,40
5163,1320,40
5164,2000,40
5165,3000,15
5167,1000,35
5168,1600,30
5169,2900,60
5170,2000,20
5174,1300,30
5176,3000,40
5177,300,15
5180,2750,40
5182,2800,40
5183,2000,30
5184,2500,60
5187,2600,30
5191,16000,20
5197,3000,44
5198,2660,40
5199,2660,44
5200,3900,44
5202,1800,44
5206,4000,28
5211,5000,0
5212,3100,0
5213,261,0
5216,3500,12
5221,1320,0
5222,2400,46
5224,500,16
5226,3000,50
5228,25000,44
5229,5000,44
5232,2500,44
5233,1320,44
5236,2500,18
5237,2500,18
5242,1800,34
5246,10400,64
5247,5500,61
5248,3800,55
5250,2500,36
5252,1680,44
5256,1500,44
5257,1500,44
5258,1320,20
5263,4000,44
5266,2200,32
5268,850,32
5271,300,10
5275,1800,20
5278,2200,36
5279,1320,40
5284,1320,40
5288,1000,36
5291,700,20
5295,2000,10
5297,1500,48
5303,2000,40
5306,2000,40
5313,3000,40
5316,1320,40
5319,800,40
5320,800,40
5322,1320,40
5325,750,40
5331,1320,40
5332,1320,40
5335,4000,40
5336,8000,40
5337,3000,44
5339,2000,44
5347,2200,44
5348,1600,44
5350,2000,44
5353,2000,44
5354,5000,44
5355,2000,44
5356,4200,44
5357,2000,44
5358,18000,40
5360,10000,44
5365,1800,44
5367,8000,44
5370,15000,44
5371,7000,44
5373,3500,30
5376,3000,30
5377,3000,30
5378,2500,44
5379,5200,30
5382,3500,30
5383,1000,24
5384,3600,40
5385,2000,44
5389,1600,30
5390,1320,40
5391,4000,40
5396,2500,40
5397,1320,40
5400,1320,40
5401,1320,40
5402,1500,40
5406,800,30
5410,2000,44
5414,4000,40
5415,3000,40
5417,800,40
5418,5000,40
5423,2500,44
5424,1320,44
5427,3000,40
5430,1500,48
5431,1700,48
5435,1320,40
5437,2500,44
5438,1500,48
5439,10000,40
5440,2000,44
5442,6500,40
5443,6500,40
5444,1320,40
5445,1320,44
5446,3000,40
5447,2000,44
5452,4600,40
5455,2000,36
5458,1320,40
5462,6000,40
5463,1320,40
5465,1320,48
5467,1320,44
5470,600,40
5472,1320,8
5477,1600,44
5483,1500,44
5484,1500,44
5489,1650,44
5494,1500,8
5495,800,30
5499,4800,48
5502,1500,44
5503,1320,48
5508,5200,40
5511,2300,48
5515,4000,44
5516,2000,44
5517,600,24
5521,2500,40
5528,4200,44
5529,3000,44
5530,900,30
5531,1320,44
5532,100,8
5536,2500,40
5538,1500,8
5539,2000,40
5544,200,5
5547,800,4
5548,2100,40
5553,6000,44
5554,14000,40
5564,10000,40
5568,1400,40
5571,4000,40
5575,1320,8
5578,2000,40
5582,1500,40
5587,1320,40
5588,2858,44
5589,3100,44
5590,2000,44
5592,800,40
5595,1100,44
5600,5000,40
5601,5000,40
5603,3000,44
5604,0,44
5605,0,44
5607,2600,40
5609,2600,40
5612,4000,40
5613,1600,30
5614,1320,40
5615,1320,40
5619,800,56
5622,3000,30
5626,1320,44
5627,1320,56
5632,1320,40
5633,600,24
5636,1250,16
5638,1320,36
5641,1800,16
5644,3000,49
5649,1200,40
5654,1320,40
5656,55000,37
5657,500,20
5658,700,46
5663,600,24
5665,650,20
5667,1500,0
5669,600,20
5675,2000,44
5676,900,40
5680,1600,44
5686,1800,44
5688,2300,46
5689,1400,40
5691,3000,42
5696,4000,0
5699,10000,60
5700,12000,48
5706,1700,44
5707,6000,30
5708,29000,52
5711,1320,40
5712,100,30
5715,1500,40
5722,1700,44
5723,3500,40
5727,3000,40
5730,2000,44
5731,1320,44
5734,1320,40
5735,1320,40
5736,1320,40
5739,2500,60
5743,1600,44
5746,1800,8
5750,2800,40
5752,800,40
5758,1300,44
5762,1400,30
5766,0,40
5770,800,8
5773,1100,7
5774,1500,40
5777,1600,30
5779,660,30
5780,660,20
5783,1500,20
5784,1320,28
5788,10000,60
5789,1000,48
5793,12000,60
5794,1000,40
5796,1400,40
5797,500,16
5800,8000,60
5816,1740,40
5820,750,20
5823,3900,40
5824,2600,36
5827,2000,44
5830,1320,40
5833,1320,40
5836,2500,40
5843,3000,44
5844,2800,40
5845,1800,44
5847,2000,40
5853,4000,30
5855,2100,40
5856,2500,44
5857,850,30
5858,2000,44
5859,2000,44
5860,5118,40
5861,5000,40
5862,5000,40
5863,5000,40
5864,3000,44
5865,3000,44
5869,3000,40
5871,10000,40
5875,1325,25
5879,1733,58
5884,6000,48
5890,400,20
5891,1200,20
5892,0,12
5896,2000,16
5897,16160,68
5901,1000,10
5904,8833,2
5910,1800,30
5912,350,16
5913,7000,20
5915,1500,25
5919,3000,20
5923,800,10
5925,0,20
5926,3200,20
5932,1216,30
5933,1216,30
5937,1320,30
5939,570,10
5940,0,10
5942,166,10
5945,1200,40
5950,4000,24
5953,0,20
5954,5000,20
5956,500,10
5961,1500,48
5962,0,10
5963,1800,20
5966,500,7
5967,5000,36
5970,5000,40
5971,5000,40
5972,15000,48
5975,1800,40
5977,2640,40
5978,2640,20
5979,1320,44
5982,6000,12
5988,1320,40
5990,2000,48
5993,300,15
5998,500,30
6000,1320,44
6001,3000,44
6004,1320,40
6011,3000,40
6019,1320,40
6020,10000,40
6021,5000,40
6023,1320,30
6024,1320,44
6026,2000,44
6030,2000,44
6037,1500,40
6038,1320,40
6045,1320,44
6047,1500,48
6048,2200,40
6049,2500,44
6051,1320,44
6053,5000,40
6059,3200,40
6064,1000,40
6067,650,40
6068,650,40
6069,650,40
6070,1320,40
6072,1320,44
6075,5000,40
6078,2300,44
6079,1320,40
6082,2000,44
6086,1320,44
6087,800,25
6088,25000,60
6090,5000,30
6091,1500,44
6092,1800,44
6093,1500,44
6095,600,30
6100,1500,44
6103,3500,48
6104,3500,48
6107,400,16
6108,2000,40
6109,2000,40
6110,1600,8
6113,5000,48
6117,3000,44
6118,5000,44
6119,1520,44
6120,1600,8
6121,4000,40
6124,1320,44
6125,1900,46
6129,1500,48
6139,2000,44
6140,1650,44
6141,2500,44
6143,2000,44
6144,5000,44
6145,2500,40
6146,3000,44
6148,3000,44
6154,2000,44
6157,2000,40
6158,3000,40
6159,2000,40
6162,1320,44
6163,2000,44
6164,5000,40
6166,2600,6
6167,2000,8
6168,2000,40
6170,1320,40
6171,1302,40
6175,3000,40
6176,2000,40
6177,2000,36
6178,1800,56
6179,2200,48
6180,1320,44
6181,1800,44
6184,1000,36
6186,4500,30
6190,2000,40
6195,1300,40
6198,8000,36
6202,1320,25
6203,1500,44
6204,1320,44
6206,1500,42
6209,33800,40
6215,3000,44
6216,1706,44
6220,650,12
6221,2200,52
6226,3200,56
6228,9000,40
6229,300,16
6231,1400,72
6232,400,26
6237,3500,40
6238,1320,40
6240,2000,40
6245,3000,40
6250,1320,40
6255,1320,40
6256,1320,44
6259,1800,40
6260,1800,40
6261,3000,36
6262,3000,36
6268,2400,44
6272,1320,44
6273,5000,44
6275,1800,44
6277,3000,44
6279,1800,44
6282,3600,44
6289,4500,44
6298,1600,44
6299,1350,44
6302,3500,44
6303,4000,44
6306,1500,15
6309,1800,15
6310,1000,14
6313,5000,10
6318,1500,44
6321,1000,40
6323,3500,15
6325,1500,14
6329,1000,10
6330,1300,40
6332,4150,54
6336,6000,30
6339,1320,40
6343,6000,40
6344,5000,40
6347,2000,40
6348,8000,40
6349,3000,40
6351,2000,40
6352,2000,40
6353,2000,40
6354,1500,40
6356,1320,20
6357,6200,40
6361,2000,40
6362,5700,40
6364,2000,40
6365,3000,40
6366,5000,40
6367,5000,40
6368,1500,40
6371,1000,44
6374,3600,30
6375,850,20
6378,3700,40
6379,1700,44
6384,1320,40
6385,3000,40
6388,3000,40
6389,2100,40
6390,500,20
6393,0,12
6405,1000,44
6408,1320,30
6409,1600,40
6410,1100,30
6414,900,24
6416,4800,60
6417,2000,45
6419,3000,27
6421,750,30
6424,3840,56
6428,5000,40
6430,2000,44
6431,3500,36
6432,3000,40
6434,2300,40
6435,2000,40
6441,3000,40
6442,1600,40
6443,1600,40
6444,600,40
6450,1500,40
6456,10000,44
6457,10000,44
6459,2900,44
6462,5000,40
6465,1506,44
6466,3000,44
6473,800,40
6476,5500,88
6479,2000,44
6481,1320,21
6482,1320,21
6486,2250,40
6488,600,44
6491,1500,40
6492,1500,40
6495,2500,44
6497,2000,44
6499,600,44
6500,600,44
6502,600,44
6506,2000,44
6507,1500,44
6508,1500,44
6512,1000,44
6513,1000,44
6515,600,40
6518,8000,40
6519,5600,44
6521,1320,44
6522,2200,28
6532,2300,48
6537,150,8
6538,2000,36
6540,2100,44
6541,2100,44
6543,2100,44
6545,1320,44
6551,700,40
6552,2500,40
6555,2500,45
6556,1500,45
6557,1500,45
6558,1500,45
6562,1320,40
6565,1200,30
6571,2500,40
6574,1320,46
6575,800,40
6578,1500,40
6579,2500,40
6580,1500,40
6584,1320,40
6593,1600,44
6596,1320,44
6600,6700,80
6602,1800,40
6606,1800,40
6610,450,16
6619,2500,40
6621,2000,40
6622,2000,40
6624,1600,44
6625,2000,40
6626,1320,40
6636,2900,30
6641,1600,20
6651,4000,40
6652,1600,40
6653,1320,44
6655,2000,25
6656,2000,40
6659,3000,40
6662,30000,44
6663,10000,44
6666,1800,44
6668,2100,40
6669,3500,18
6670,4500,30
6671,5000,48
6672,3000,50
6673,3000,0
6674,5000,16
6675,1500,16
6676,2000,44
6677,9300,64
6682,1800,40
6683,4500,40
6685,1100,40
6686,4000,40
6687,2000,40
6689,4000,40
6690,2000,44
6692,9000,40
6694,1800,40
6695,3000,44
6696,3000,40
6698,3000,40
6700,3000,44
6701,3000,40
6702,2000,44
6706,3000,40
6710,1500,44
6711,1500,44
6714,1000,40
6715,1320,44
6716,1320,44
6719,700,36
6720,1300,48
6722,1320,44
6726,1000,44
6728,1300,40
6731,1700,40
6735,3000,40
6736,3000,40
6737,4000,44
6742,8000,40
6743,6000,40
6744,1478,40
6748,5000,40
6753,4500,44
6754,1800,44
6757,1320,40
6760,1320,40
6761,1320,48
6765,1320,40
6769,2000,40
6770,1320,40
6771,1320,40
6773,1320,40
6778,1320,40
6779,1320,40
6784,2000,40
6790,1320,44
6792,2500,44
6793,2000,44
6796,2500,40
6798,2800,40
6808,3000,40
6810,1500,40
6812,1320,44
6814,1600,40
6815,1600,40
6818,5000,40
6822,1320,40
6823,2000,48
6828,1320,40
6829,1510,44
6830,1500,44
6831,1320,44
6835,800,40
6836,1320,40
6841,1500,36
6842,1320,40
6848,2000,40
6851,1500,40
6852,1800,44
6853,2000,40
6854,2000,44
6855,1500,44
6856,3000,48
6857,3000,48
6859,1500,44
6864,2500,44
6865,2000,38
6866,6000,18
6867,240,0
6869,0,20
6872,6000,45
6875,900,20
6876,600,16
6879,0,20
6880,2500,8
6883,3600,2
6891,2100,68
6892,1600,10
6893,1200,20
6898,500,40
6902,20000,40
6903,6400,50
6906,2000,44
6910,1600,10
6912,3000,30
6918,800,10
6919,4000,20
6921,1500,14
6923,1320,30
6929,1320,40
6931,3000,4
6932,4000,25
6933,1400,36
6935,1575,4
6937,4000,66
6940,55000,49
6942,1320,46
6944,2000,44
6946,2700,30
6947,500,35
6949,2500,40
6953,1080,16
6956,9500,40
6959,2300,48
6960,3000,30
6961,2660,62
6962,166,3
6965,800,10
6972,1320,40
6973,1320,40
6975,1320,40
6979,1800,30
6982,2500,40
6983,2000,40
6986,1320,40
6987,1320,40
6988,1900,48
6992,400,56
6994,1320,46
6995,1320,46
7006,1320,40
7007,1320,40
7012,1320,40
7016,1320,40
7017,1320,40
7019,1320,40
7020,1320,40
7021,1700,44
7022,1500,44
7026,1320,36
7027,1320,40
7028,2000,44
7029,2200,44
7032,3500,44
7033,1700,44
7034,2400,40
7038,3000,44
7039,3000,44
7040,1535,44
7042,1500,30
7047,1500,60
7048,2200,40
7050,2000,44
7053,800,48
7057,1500,60
7059,5000,60
7065,1500,60
7068,2000,60
7069,1500,48
7072,3000,60
7075,200,20
7077,200,30
7078,4000,60
7079,1320,40
7082,2000,44
7087,2000,40
7089,2000,44
7090,1650,44
7094,2500,40
7103,300,40
7108,1320,40
7113,2000,60
7123,1320,60
7127,1200,44
7130,2000,44
7132,2500,60
7137,3000,60
7142,2200,40
7143,2000,60
7146,1500,60
7148,2000,48
7150,3000,60
7151,1600,40
7153,650,60
7158,800,60
7159,4000,60
7162,1600,40
7163,2000,60
7167,1000,60
7168,3000,60
7171,2500,60
7175,1320,46
7176,3000,40
7177,3000,40
7185,2000,40
7186,2000,40
7187,2000,40
7190,1320,40
7191,1320,40
7193,3000,50
7194,3000,50
7198,1200,15
7199,900,14
7200,5000,44
7203,4000,44
7204,4000,44
7205,4000,44
7206,4000,44
7208,9000,40
7211,3000,50
7215,1200,40
7218,2500,44
7222,3000,40
7227,2000,40
7231,2000,40
7232,2000,40
7233,2000,40
7236,0,10
7238,1500,30
7242,1500,30
7243,1000,30
7244,1320,40
7247,0,30
7248,0,14
7251,1500,40
7252,2000,44
7254,4000,60
7258,2700,64
7259,1800,30
7263,1300,21
7264,1000,20
7265,2500,40
7271,3000,40
7274,2000,40
7275,2000,44
7280,2500,40
7284,2000,40
7285,2600,40
7290,1320,40
7293,2000,40
7294,3000,40
7297,900,40
7307,2600,40
7308,3000,44
7315,1900,40
7317,1000,20
7319,5000,40
7320,2640,44
7321,1320,40
7324,3000,40
7325,1500,40
7326,1000,30
7327,1800,36
7331,3000,40
7332,5500,40
7333,4000,40
7335,700,40
7338,650,38
7340,1500,44
7341,1320,44
7343,1320,40
7344,800,40
7347,2500,48
7348,2500,48
7349,2500,44
7351,300,40
7352,700,40
7353,700,40
7356,1320,40
7366,1320,40
7367,1800,44
7369,2500,40
7372,2400,40
7375,1320,40
7377,1900,30
7381,2000,40
7383,2000,40
7385,2600,40
7388,2200,30
7391,2000,30
7393,1800,24
7394,2000,44
7395,1300,40
7397,1460,44
7399,1600,40
7400,1600,60
7408,1900,44
7412,2640,40
7415,1520,44
7417,700,20
7420,4200,38
7422,17000,40
7423,8000,45
7426,2700,40
7427,2700,0
7431,4500,40
7433,2250,4
7434,7000,40
7438,2200,50
7439,2100,50
7441,8000,52
7444,7500,40
7445,1200,44
7448,25000,42
7452,4000,45
7453,1500,45
7458,1320,8
7459,1320,6
7462,1320,8
7468,1320,9
7472,2600,44
7476,1860,36
7477,1430,48
7483,2300,40
7489,2000,44
7490,3000,45
7491,1500,32
7496,1320,48
7499,2000,32
7500,1320,32
7501,1400,15
7502,300,5
7503,2800,60
7504,830,20
7506,2000,49
7507,1400,44
7510,4000,42
7511,1500,44
7512,3000,44
7513,600,30
7516,900,24
7517,1500,40
7520,300,10
7524,700,24
7525,3000,40
7526,3000,40
7527,6300,44
7532,1000,4
7533,2200,48
7535,1800,44
7536,2000,40
7537,2100,40
7539,5200,40
7540,4500,40
7542,5000,36
7543,3000,44
7545,1300,12
7548,3000,40
7549,1320,8
7552,400,44
7558,1500,48
7559,2400,6
7560,1320,8
7562,3000,40
7563,3000,44
7565,4000,12
7567,5000,44
7568,3000,44
7571,6000,40
7572,6900,40
7577,1320,8
7578,9000,30
7579,30000,44
7583,850,40
7586,800,6
7590,33000,40
7591,5000,40
7592,15000,40
7595,3000,40
7596,1600,44
7607,1320,48
7608,1500,30
7609,14000,40
7614,2000,44
7618,2500,48
7620,2000,44
7625,2000,44
7626,5000,44
7627,5000,40
7630,4000,40
7633,1500,44
7640,1320,30
7641,7000,40
7642,2500,40
7648,1320,40
7652,800,40
7655,1500,46
7657,5000,46
7658,3000,46
7660,1320,40
7661,1320,40
7662,1320,40
7676,1500,48
7679,3000,40
7680,1600,40
7691,3000,48
7694,3200,44
7696,1320,44
7699,1400,12
7700,2000,3
7701,1850,36
7704,2000,40
7705,800,16
7709,200,32
7710,2800,45
7712,0,0
7714,1000,16
7715,5000,40
7716,1800,44
7717,2600,40
7720,3000,14
7722,2000,13
7723,166,8
7724,0,15
7725,3100,90
7726,11000,72
7729,1800,38
7735,1000,30
7736,2000,30
7737,2100,40
7738,1320,40
7741,1320,20
7744,4000,40
7745,1320,40
7746,1320,40
7758,4000,40
7762,600,40
7768,700,40
7769,1350,40
7780,450,40
7781,400,40
7786,1800,44
7789,3200,40
7792,6000,70
7793,1100,44
7794,5600,50
7800,1500,40
7807,1320,40
7809,1320,40
7812,2200,40
7819,800,40
7820,2000,44
7821,1200,44
7826,200,40
7832,300,40
7835,200,30
7840,2555,40
7841,3000,40
7842,2000,40
7843,700,20
7856,12000,40
7858,1320,40
7864,1320,44
7865,1800,44
7866,1320,44
7868,2000,44
7869,2500,44
7872,1320,44
7877,1500,44
7878,1000,30
7880,400,30
7884,1320,40
7889,300,30
7892,800,30
7897,800,35
7899,150,24
7903,300,24
7916,600,30
7921,500,30
7923,3500,40
7924,7500,65
7925,2016,40
7928,3000,40
7931,1320,40
7932,1320,40
7934,2000,40
7938,5000,40
7940,1320,40
7951,1000,40
7965,300,26
7972,1320,40
7978,1320,40
7982,600,56
7985,1000,40
7987,1000,40
7990,3000,60
7996,1500,40
8001,1000,40
8003,1320,40
8004,3500,30
8006,1700,40
8014,7200,40
8015,7000,40
8017,2300,40
8018,15000,40
8019,3800,40
8020,2200,40
8021,1600,40
8027,1600,40
8029,2000,30
8030,2000,30
8035,3000,40
8036,3000,40
8039,1320,40
8040,1350,30
8041,1350,40
8046,1350,40
8049,5000,40
8053,1350,40
8057,2500,40
8063,300,30
8066,600,40
8070,4000,30
8078,2000,30
8081,600,20
8082,3000,30
8083,3000,40
8085,3000,40
8091,300,40
8093,1320,40
8094,1320,40
8103,3500,40
8106,9000,40
8113,1500,20
8114,1350,30
8115,1350,40
8119,800,40
8122,1350,40
8132,800,30
8133,3000,40
8134,1000,20
8135,1320,30
8138,2000,40
8139,10000,40
8141,8000,40
8142,3000,40
8144,10000,40
8145,5000,40
8151,8000,40
8152,2000,40
8154,3000,30
8155,2000,40
8157,1500,30
8158,2100,40
8162,5100,40
8169,7000,40
8172,700,15
8173,2500,40
8174,200,15
8177,1320,40
8178,1320,44
8180,500,40
8181,2000,40
8182,1250,48
8183,1250,30
8185,2500,30
8195,3000,40
8196,3000,40
8199,1500,44
8203,1500,40
8205,1550,48
8211,750,40
8213,400,20
8216,3000,20
8218,1320,40
8219,1320,40
8220,5000,30
8230,1320,40
8233,5343,40
8234,5000,40
8236,1400,40
8237,2000,40
8238,1600,40
8239,1320,40
8245,5000,40
8246,6000,40
8248,3000,40
8249,800,20
8253,3000,44
8256,1320,48
8257,1320,48
8260,1900,40
8262,3000,44
8265,7000,24
8266,4000,40
8268,600,30
8270,600,30
8271,600,30
8272,600,30
8273,600,30
8281,1000,40
8285,1400,48
8287,600,30
8288,500,24
8291,500,40
8292,1000,44
8293,1200,44
8294,1400,44
8299,500,30
8300,2500,44
8303,2000,44
8304,3800,40
8306,1000,44
8308,1450,44
8314,1900,44
8315,1450,44
8320,1680,44
8321,2500,44
8326,2500,44
8328,2000,40
8332,2500,44
8333,2000,44
8335,2300,44
8336,1450,44
8341,700,44
8346,1900,40
8351,650,20
8356,1320,40
8357,1400,40
8366,5000,40
8369,3000,40
8370,5000,40
8374,1320,40
8381,7400,30
8382,3500,30
8390,300,30
8393,300,40
8416,600,30
8421,1400,30
8432,1600,30
8440,7730,40
8443,1400,20
8448,1700,40
8449,1320,44
8451,2500,40
8459,1320,44
8464,2900,40
8474,1600,40
8475,1600,40
8477,1000,30
8482,2800,40
8484,1500,40
8486,1320,40
8487,2600,40
8496,3000,40
8498,5000,40
8501,1500,40
8503,0,48
8506,4500,24
8507,4000,40
8512,1100,20
8513,1320,20
8516,2200,20
8521,500,15
8524,150,40
8539,1320,24
8552,800,40
8559,0,40
8564,0,36
8568,350,40
8572,0,36
8577,1320,40
8581,0,30
8595,0,30
8599,1200,40
8602,1500,40
8605,8000,40
8606,4000,40
8610,3000,40
8611,2200,30
8614,41000,30
8616,1500,40
8621,10000,40
8623,8000,40
8624,2000,40
8625,2000,40
8626,2000,40
8628,5000,40
8633,2000,20
8634,2000,40
8635,3000,40
8636,2000,40
8637,1800,40
8638,900,20
8640,3000,40
8646,2000,40
8648,700,20
8649,660,20
8650,3300,40
8652,3000,40
8653,2000,30
8656,4000,40
8657,1320,40
8660,1320,40
8662,7000,40
8663,5000,40
8665,9000,44
8666,8000,44
8669,10000,88
8675,1320,30
8676,1320,48
8687,2640,48
8691,2700,30
8692,5000,30
8694,2500,48
8696,1320,44
8697,1200,30
8701,1320,40
8712,1320,25
8713,800,40
8715,1500,30
8716,450,24
8717,1320,44
8721,1320,48
8725,9000,40
8726,2000,30
8727,2500,40
8731,800,40
8733,1320,44
8734,4000,50
8738,1320,44
8740,1500,40
8742,3000,44
8747,12000,40
8748,6000,40
8749,6000,40
8751,3000,40
8756,1500,40
8757,5000,40
8759,1320,40
8760,1320,40
8761,3000,40
8762,1000,40
8763,1000,40
8764,1000,40
8768,1320,40
8771,1320,40
8774,8000,35
8776,300,30
8781,700,25
8791,0,44
8796,600,44
8804,2100,20
8805,2500,36
8811,1000,40
8813,150,15
8816,1000,30
8820,1320,50
8822,1300,24
8823,2200,40
8825,2000,40
8828,1320,40
8829,1320,40
8830,1320,44
8839,1600,40
8840,2000,40
8843,1300,30
8850,1320,44
8854,3500,40
8856,1600,44
8858,1600,44
8859,1320,44
8860,1300,40
8862,1320,40
8863,1320,40
8865,6000,48
8867,1320,40
8868,1320,40
8873,1800,44
8874,1800,24
8877,900,40
8879,1300,40
8884,2000,40
8885,2000,40
8898,1320,20
8901,400,20
8906,300,40
8909,500,20
8910,750,40
8911,750,40
8912,1320,40
8913,1320,40
8917,1320,48
8921,1320,40
8922,1320,40
8925,2000,40
8927,2600,40
8930,1600,44
8937,1100,44
8939,3000,44
8940,2250,44
8943,2000,44
8944,1600,44
8949,3500,44
8951,2500,44
8952,2500,44
8953,1320,44
8957,1300,40
8958,2600,44
8961,3000,40
8962,1300,40
8963,2000,44
8966,1320,40
8968,5000,40
8969,5000,40
8971,2000,40
8972,1600,40
8974,1320,48
8975,700,32
8978,1320,40
8982,1500,44
8983,2000,44
8984,3700,40
8986,2500,40
8989,1500,40
8991,4000,40
8992,1320,40
8993,1320,40
8994,3000,35
8995,8000,35
8996,2000,40
8999,2500,40
9000,3000,25
9001,3000,40
9005,1320,40
9008,3000,40
9009,7000,40
9010,10000,40
9013,3000,40
9014,1500,40
9024,1320,40
9028,2500,40
9029,2600,40
9031,1320,40
9032,1320,25
9033,1320,20
9034,1320,40
9035,2500,40
9037,3000,40
